,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,0-50K,50K-100K,100K and above,Male: 18-24,Male: 25-49,Male: 50-64,Male: 65 and above,Female: 18-24,Female: 25-49,Female: 50-64,Female: 65 and above,Male: Some early,Male: High school,Male: Some college or Associate's degree,Male: Bachelor's degree,Male: Master's degree or higher,Female: Some early,Female: High school,Female: Some college or Associate's degree,Female: Bachelor's degree,Female: Master's degree or higher,White alone_log,Black or African American alone_log,American Indian and Alaska Native alone_log,Asian alone_log,Native Hawaiian and Other Pacific Islander alone_log,0-50K_log,50K-100K_log,100K and above_log,Male: 18-24_log,Male: 25-49_log,Male: 50-64_log,Male: 65 and above_log,Female: 18-24_log,Female: 25-49_log,Female: 50-64_log,Female: 65 and above_log,Male: Some early_log,Male: High school_log,Male: Some college or Associate's degree_log,Male: Bachelor's degree_log,Male: Master's degree or higher_log,Female: Some early_log,Female: High school_log,Female: Some college or Associate's degree_log,Female: Bachelor's degree_log,Female: Master's degree or higher_log
218,596.0,559.0,161.0,179.0,146.0,2067.0,1438.0,1527.0,733.0,991.0,842.0,962.0,628.0,940.0,755.0,1289.0,522.0,1552.0,1098.0,486.0,708.0,492.0,1367.0,1253.0,602.0,511.0,6.39024066706535,6.326149473155099,5.081404364984463,5.187385805840755,4.983606621708336,7.633853559681768,7.271008538280992,7.331060305218632,6.597145701886651,6.898714534329988,6.735780014242327,6.8690144506657065,6.442540166468199,6.84587987526405,6.626717749249025,7.161622002939187,6.257667587882639,7.347299700743164,7.001245622069476,6.186208623900494,6.56244409369372,6.198478716492308,7.220373836723949,7.133295954896068,6.400257445308821,6.236369590203704
219,574.0,380.0,198.0,247.0,47.0,1589.0,1202.0,1420.0,987.0,859.0,667.0,649.0,595.0,777.0,551.0,815.0,448.0,1163.0,1031.0,467.0,755.0,332.0,1143.0,1066.0,525.0,526.0,6.352629396319567,5.940171252720432,5.288267030694535,5.5093883366279774,3.8501476017100575,7.370860166536716,7.091742115095153,7.258412150595307,6.894670039433482,6.755768921984255,6.502790045915623,6.47543271670409,6.38856140554563,6.655440350367647,6.311734809152915,6.703188113240863,6.104793232414985,7.0587581525186645,6.93828448401696,6.1463292576688975,6.626717749249025,5.805134968916488,7.04141166379481,6.97166860472579,6.263398262591624,6.26530121273771
220,8.0,29.0,127.0,127.0,127.0,502.0,266.0,201.0,192.0,333.0,192.0,259.0,194.0,310.0,216.0,242.0,153.0,305.0,241.0,60.0,69.0,188.0,319.0,214.0,65.0,104.0,2.079441541679836,3.367295829986474,4.844187086458591,4.844187086458591,4.844187086458591,6.218600119691729,5.583496308781699,5.303304908059076,5.2574953720277815,5.808142489980444,5.2574953720277815,5.556828061699537,5.267858159063328,5.736572297479192,5.375278407684165,5.488937726156687,5.030437921392435,5.720311776607412,5.484796933490655,4.0943445622221,4.23410650459726,5.236441962829949,5.765191102784844,5.365976015021851,4.174387269895637,4.6443908991413725
221,49.0,161.0,27.0,127.0,127.0,730.0,311.0,141.0,644.0,589.0,334.0,320.0,318.0,609.0,366.0,334.0,362.0,585.0,224.0,63.0,234.0,213.0,465.0,324.0,105.0,91.0,3.8918202981106265,5.081404364984463,3.295836866004329,4.844187086458591,4.844187086458591,6.593044534142437,5.739792912179234,4.948759890378168,6.467698726104354,6.3784261836515865,5.811140992976701,5.768320995793772,5.762051382780177,6.411818267709897,5.902633333401366,5.811140992976701,5.891644211825772,6.371611847231857,5.41164605185504,4.143134726391533,5.455321115357702,5.3612921657094255,6.142037405587356,5.780743515792329,4.653960350157523,4.51085950651685
222,54.0,218.0,87.0,40.0,127.0,1948.0,705.0,515.0,616.0,645.0,628.0,770.0,449.0,541.0,553.0,914.0,571.0,1004.0,654.0,288.0,276.0,519.0,1021.0,831.0,280.0,239.0,3.9889840465642745,5.384495062789089,4.465908118654584,3.688879454113936,4.844187086458591,7.57455848420248,6.558197802812269,6.244166900663736,6.423246963533519,6.4692503167957724,6.442540166468199,6.646390514847729,6.107022887742255,6.293419278846481,6.315358001522335,6.81783057145415,6.3473892096560105,6.911747300251674,6.483107351457199,5.662960480135946,5.62040086571715,6.251903883165888,6.928537818164665,6.7226297948554485,5.634789603169249,5.476463551931511
223,137.0,171.0,96.0,114.0,98.0,1314.0,779.0,730.0,322.0,683.0,488.0,620.0,401.0,569.0,443.0,676.0,334.0,853.0,635.0,227.0,329.0,335.0,935.0,645.0,229.0,321.0,4.919980925828125,5.14166355650266,4.564348191467836,4.736198448394496,4.584967478670572,7.180831199044556,6.658011045870748,6.593044534142437,5.7745515455444085,6.52649485957079,6.190315405853148,6.429719478039138,5.993961427306569,6.343880434126331,6.093569770045136,6.516193076042964,5.811140992976701,6.748759547491679,6.453624998892692,5.424950017481403,5.796057750765372,5.814130531825066,6.840546529288687,6.4692503167957724,5.43372200355424,5.771441123130016
224,196.0,82.0,62.0,55.0,127.0,1951.0,884.0,695.0,445.0,586.0,587.0,713.0,404.0,539.0,593.0,922.0,543.0,1109.0,772.0,263.0,418.0,430.0,1094.0,831.0,358.0,357.0,5.278114659230517,4.406719247264253,4.127134385045092,4.007333185232471,4.844187086458591,7.576097340623111,6.784457062637643,6.543911845564792,6.09807428216624,6.373319789577012,6.375024819828097,6.569481420414296,6.001414877961151,6.289715570908998,6.385194398997726,6.826545223556594,6.297109319933935,7.011213987350367,6.648984550024776,5.572154032177765,6.035481432524756,6.063785208687608,6.997595982981927,6.7226297948554485,5.8805329864007,5.877735781779639
225,219.0,137.0,127.0,47.0,127.0,989.0,616.0,427.0,354.0,541.0,522.0,523.0,303.0,469.0,397.0,490.0,275.0,744.0,413.0,145.0,267.0,218.0,680.0,473.0,132.0,327.0,5.389071729816501,4.919980925828125,4.844187086458591,3.8501476017100575,4.844187086458591,6.8966943316227125,6.423246963533519,6.056784013228625,5.869296913133774,6.293419278846481,6.257667587882639,6.259581464064923,5.713732805509369,6.150602768446279,5.983936280687191,6.194405391104672,5.616771097666572,6.612041034833092,6.023447592961033,4.976733742420574,5.58724865840025,5.384495062789089,6.522092798170152,6.159095388491933,4.882801922586371,5.7899601708972535
226,126.0,141.0,81.0,39.0,30.0,1743.0,633.0,490.0,417.0,740.0,587.0,565.0,384.0,567.0,433.0,771.0,553.0,1028.0,629.0,238.0,222.0,478.0,1065.0,690.0,170.0,233.0,4.836281906951478,4.948759890378168,4.394449154672439,3.6635616461296463,3.4011973816621555,7.463363045520021,6.450470422144176,6.194405391104672,6.0330862217988015,6.606650186198215,6.375024819828097,6.336825731146441,5.950642552587727,6.340359303727752,6.07073772800249,6.647688373563329,6.315358001522335,6.93537044601511,6.444131256700441,5.472270673671475,5.402677381872279,6.169610732491456,6.970730078143525,6.536691597591305,5.135798437050262,5.4510384535657
227,48.0,97.0,12.0,69.0,127.0,1676.0,714.0,420.0,362.0,587.0,495.0,596.0,409.0,406.0,519.0,702.0,459.0,884.0,616.0,222.0,248.0,365.0,951.0,699.0,208.0,219.0,3.871201010907891,4.574710978503383,2.4849066497880004,4.23410650459726,4.844187086458591,7.424165281042028,6.570882962339584,6.040254711277414,5.891644211825772,6.375024819828097,6.20455776256869,6.39024066706535,6.013715156042802,6.0063531596017325,6.251903883165888,6.553933404025811,6.129050210060545,6.784457062637643,6.423246963533519,5.402677381872279,5.513428746164983,5.899897353582492,6.85751406254539,6.54965074223381,5.337538079701318,5.389071729816501
228,348.0,247.0,108.0,267.0,186.0,1503.0,1035.0,1046.0,642.0,921.0,598.0,706.0,497.0,903.0,548.0,741.0,255.0,730.0,1052.0,409.0,570.0,224.0,687.0,909.0,517.0,496.0,5.8522024797744745,5.5093883366279774,4.68213122712422,5.58724865840025,5.225746673713202,7.315218389752975,6.942156705699469,6.952728644624869,6.464588303689961,6.825460036255307,6.393590753950631,6.559615237493242,6.208590026096629,6.805722553416985,6.306275286948016,6.608000625296087,5.541263545158426,6.593044534142437,6.958448393297656,6.013715156042802,6.345636360828596,5.41164605185504,6.532334292222349,6.812345094177479,6.248042874508429,6.206575926724928
230,176.0,201.0,68.0,79.0,15.0,1968.0,1053.0,855.0,412.0,874.0,682.0,846.0,452.0,701.0,641.0,953.0,423.0,1189.0,856.0,387.0,443.0,375.0,1102.0,905.0,346.0,415.0,5.170483995038151,5.303304908059076,4.219507705176107,4.3694478524670215,2.70805020110221,7.584773077612199,6.959398512133975,6.75110146893676,6.021023349349527,6.773080375655535,6.525029657843462,6.740519359606223,6.113682179832232,6.55250788703459,6.46302945692067,6.859614903654202,6.0473721790462776,7.080867896690782,6.752270376141742,5.958424693029782,6.093569770045136,5.926926025970411,7.004881989712859,6.807934943699926,5.846438775057725,6.028278520230698
239,3057.0,1025.0,1157.0,1198.0,93.0,4991.0,3665.0,5182.0,1966.0,2169.0,2221.0,2628.0,2029.0,1881.0,2290.0,2902.0,2161.0,3564.0,2954.0,1751.0,3473.0,1966.0,3419.0,3205.0,2007.0,3070.0,8.025189321890835,6.932447891572509,7.053585727193677,7.088408778675395,4.532599493153256,8.515391569469609,8.206583614320753,8.552946361122055,7.583756300707112,7.682021510826875,7.7057128238944275,7.873978379604501,7.615298339825815,7.53955882930103,7.736307096548285,7.973155433444133,7.678326356506885,8.1786387885907,7.990915463091325,7.467942332285852,8.152774052744075,7.583756300707112,8.137103389639302,8.07246736935477,7.604396348796338,8.029432840581244
241,148.0,168.0,127.0,112.0,127.0,2148.0,1032.0,759.0,556.0,843.0,663.0,806.0,615.0,743.0,668.0,891.0,550.0,1187.0,829.0,270.0,344.0,409.0,989.0,829.0,314.0,377.0,4.997212273764115,5.123963979403259,4.844187086458591,4.718498871295094,4.844187086458591,7.672292455628756,6.939253946041508,6.63200177739563,6.320768294250582,6.736966958001855,6.496774990185863,6.692083742506628,6.421622267806518,6.610696044717759,6.504288173536645,6.792344427470809,6.309918278226516,7.079184394609668,6.720220155135295,5.598421958998375,5.840641657373398,6.013715156042802,6.8966943316227125,6.720220155135295,5.749392985908253,5.932245187448011
259,99.0,104.0,62.0,20.0,127.0,736.0,331.0,198.0,405.0,1015.0,226.0,352.0,250.0,346.0,223.0,410.0,220.0,840.0,298.0,90.0,102.0,162.0,368.0,295.0,95.0,182.0,4.59511985013459,4.6443908991413725,4.127134385045092,2.995732273553991,4.844187086458591,6.601230118728877,5.802118375377063,5.288267030694535,6.003887067106539,6.922643891475888,5.420534999272286,5.863631175598097,5.521460917862246,5.846438775057725,5.407171771460119,6.016157159698354,5.393627546352362,6.733401891837359,5.697093486505405,4.499809670330265,4.624972813284271,5.087596335232384,5.908082938168931,5.68697535633982,4.553876891600541,5.204006687076795
260,226.0,202.0,98.0,100.0,13.0,2030.0,1279.0,1109.0,597.0,859.0,786.0,882.0,584.0,825.0,776.0,1050.0,392.0,1139.0,992.0,500.0,634.0,433.0,1242.0,1193.0,502.0,586.0,5.420534999272286,5.308267697401205,4.584967478670572,4.605170185988092,2.5649493574615367,7.615791072035833,7.153833801578843,7.011213987350367,6.391917113392602,6.755768921984255,6.666956792429207,6.782192056006791,6.369900982828227,6.715383386334681,6.654152520183219,6.956545443151569,5.971261839790462,7.037905963447182,6.899723107284872,6.214608098422191,6.452048954437226,6.07073772800249,7.124478262493424,7.084226422097916,6.218600119691729,6.373319789577012
268,456.0,95.0,69.0,41.0,26.0,1659.0,656.0,515.0,481.0,529.0,588.0,609.0,796.0,603.0,557.0,686.0,,,,,,,,,,,6.1224928095143865,4.553876891600541,4.23410650459726,3.713572066704308,3.258096538021482,7.413970290190444,6.486160788944089,6.244166900663736,6.175867270105761,6.270988431858299,6.376726947898627,6.411818267709897,6.679599185844383,6.401917196727186,6.322565239927284,6.530877627725885,,,,,,,,,,
269,569.0,383.0,158.0,286.0,29.0,2170.0,1136.0,1341.0,1006.0,1048.0,793.0,943.0,1023.0,828.0,716.0,1192.0,,,,,,,,,,,6.343880434126331,5.948034989180646,5.062595033026967,5.655991810819852,3.367295829986474,7.682482446534506,7.035268599281097,7.201170883281678,6.913737350659685,6.954638864880987,6.675823221634848,6.849066282633458,6.930494765951626,6.71901315438526,6.573680166960646,7.083387847625295,,,,,,,,,,
270,127.0,143.0,10.0,87.0,19.0,950.0,454.0,315.0,178.0,212.0,317.0,383.0,243.0,243.0,248.0,481.0,,,,,,,,,,,4.844187086458591,4.962844630259907,2.302585092994046,4.465908118654584,2.9444389791664403,6.856461984594587,6.118097198041348,5.752572638825633,5.181783550292085,5.356586274672012,5.75890177387728,5.948034989180646,5.493061443340548,5.493061443340548,5.513428746164983,6.175867270105761,,,,,,,,,,
271,24.0,201.0,89.0,65.0,30.0,987.0,502.0,383.0,247.0,453.0,349.0,400.0,313.0,596.0,341.0,424.0,,,,,,,,,,,3.1780538303479458,5.303304908059076,4.48863636973214,4.174387269895637,3.4011973816621555,6.894670039433482,6.218600119691729,5.948034989180646,5.5093883366279774,6.115892125483034,5.855071922202427,5.991464547107982,5.746203190540153,6.39024066706535,5.831882477283517,6.049733455231958,,,,,,,,,,
272,255.0,209.0,98.0,52.0,28.0,1360.0,653.0,482.0,469.0,531.0,470.0,481.0,495.0,485.0,429.0,623.0,,,,,,,,,,,5.541263545158426,5.342334251964811,4.584967478670572,3.951243718581428,3.332204510175204,7.215239978730097,6.481577129276431,6.1779441140506,6.150602768446279,6.274762021241939,6.152732694704104,6.175867270105761,6.20455776256869,6.184148890937483,6.061456918928017,6.434546518787453,,,,,,,,,,
273,34.0,161.0,19.0,31.0,19.0,920.0,476.0,336.0,301.0,382.0,293.0,343.0,237.0,277.0,299.0,447.0,,,,,,,,,,,3.5263605246161616,5.081404364984463,2.9444389791664403,3.4339872044851463,2.9444389791664403,6.824373670043086,6.16541785423142,5.817111159963204,5.707110264748875,5.945420608606575,5.680172609017068,5.83773044716594,5.468060141135132,5.6240175061873385,5.700443573390687,6.102558594613569,,,,,,,,,,
274,1264.0,366.0,317.0,506.0,54.0,2648.0,1934.0,2492.0,861.0,1134.0,1023.0,1058.0,599.0,1034.0,922.0,1293.0,,,,,,,,,,,7.142036574706803,5.902633333401366,5.75890177387728,6.226536669287466,3.9889840465642745,7.881559917056899,7.56734567601324,7.820840879907344,6.7580945044277305,7.033506484287697,6.930494765951626,6.964135612418245,6.395261598115449,6.941190055068375,6.826545223556594,7.164720378771857,,,,,,,,,,
275,259.0,139.0,88.0,84.0,95.0,2287.0,1198.0,868.0,492.0,824.0,793.0,960.0,444.0,759.0,736.0,1043.0,,,,,,,,,,,5.556828061699537,4.934473933130692,4.477336814478207,4.430816798843313,4.553876891600541,7.734996194022781,7.088408778675395,6.766191714660351,6.198478716492308,6.714170529909472,6.675823221634848,6.866933284461882,6.095824562432225,6.63200177739563,6.601230118728877,6.949856455000773,,,,,,,,,,
276,113.0,102.0,12.0,50.0,12.0,569.0,406.0,215.0,186.0,442.0,319.0,335.0,242.0,404.0,314.0,348.0,,,,,,,,,,,4.727387818712341,4.624972813284271,2.4849066497880004,3.912023005428146,2.4849066497880004,6.343880434126331,6.0063531596017325,5.3706380281276624,5.225746673713202,6.091309882077698,5.765191102784844,5.814130531825066,5.488937726156687,6.001414877961151,5.749392985908253,5.8522024797744745,,,,,,,,,,
277,153.0,193.0,61.0,100.0,28.0,2055.0,1044.0,935.0,475.0,856.0,743.0,854.0,423.0,816.0,600.0,950.0,,,,,,,,,,,5.030437921392435,5.262690188904886,4.110873864173311,4.605170185988092,3.332204510175204,7.628031126930335,6.950814768442584,6.840546529288687,6.163314804034641,6.752270376141742,6.610696044717759,6.74993119378857,6.0473721790462776,6.704414354964107,6.396929655216146,6.856461984594587,,,,,,,,,,
278,92.0,87.0,17.0,17.0,17.0,605.0,285.0,155.0,194.0,352.0,192.0,307.0,191.0,285.0,169.0,365.0,,,,,,,,,,,4.5217885770490405,4.465908118654584,2.833213344056216,2.833213344056216,2.833213344056216,6.405228458030842,5.652489180268651,5.043425116919247,5.267858159063328,5.863631175598097,5.2574953720277815,5.726847747587197,5.25227342804663,5.652489180268651,5.1298987149230735,5.899897353582492,,,,,,,,,,
279,59.0,129.0,4.0,102.0,26.0,1174.0,727.0,745.0,315.0,415.0,499.0,652.0,340.0,463.0,550.0,696.0,,,,,,,,,,,4.07753744390572,4.859812404361672,1.3862943611198906,4.624972813284271,3.258096538021482,7.068172000388042,6.588926477533519,6.61338421837956,5.752572638825633,6.028278520230698,6.212606095751519,6.480044561926653,5.828945617610208,6.137727054086234,6.309918278226516,6.54534966033442,,,,,,,,,,
280,69.0,98.0,19.0,43.0,19.0,1121.0,455.0,245.0,457.0,308.0,309.0,446.0,336.0,320.0,308.0,471.0,,,,,,,,,,,4.23410650459726,4.584967478670572,2.9444389791664403,3.7612001156935615,2.9444389791664403,7.02197642307216,6.12029741895095,5.501258210544727,6.124683390894205,5.730099782973574,5.733341276897746,6.100318952020064,5.817111159963204,5.768320995793772,5.730099782973574,6.154858094016418,,,,,,,,,,
281,78.0,103.0,119.0,155.0,23.0,1308.0,522.0,299.0,261.0,440.0,412.0,562.0,282.0,392.0,392.0,591.0,,,,,,,,,,,4.356708826689592,4.634728988229636,4.77912349311153,5.043425116919247,3.1354942159291497,7.176254532017144,6.257667587882639,5.700443573390687,5.564520407322694,6.0867747269123065,6.021023349349527,6.331501849893691,5.641907070938114,5.971261839790462,5.971261839790462,6.3818160174060985,,,,,,,,,,
282,91.0,156.0,58.0,63.0,19.0,1171.0,502.0,303.0,221.0,561.0,429.0,479.0,364.0,581.0,438.0,449.0,,,,,,,,,,,4.51085950651685,5.049856007249537,4.060443010546419,4.143134726391533,2.9444389791664403,7.065613363597717,6.218600119691729,5.713732805509369,5.3981627015177525,6.329720905522696,6.061456918928017,6.171700597410915,5.8971538676367405,6.364750756851911,6.082218910376446,6.107022887742255,,,,,,,,,,
283,173.0,248.0,53.0,108.0,13.0,1974.0,973.0,649.0,597.0,681.0,679.0,740.0,533.0,654.0,732.0,1081.0,,,,,,,,,,,5.153291594497779,5.513428746164983,3.970291913552122,4.68213122712422,2.5649493574615367,7.587817219993427,6.880384082186005,6.47543271670409,6.391917113392602,6.523562306149512,6.520621127558696,6.606650186198215,6.278521424165844,6.483107351457199,6.595780513961311,6.985641817639208,,,,,,,,,,
284,116.0,157.0,48.0,43.0,23.0,1279.0,665.0,600.0,351.0,583.0,437.0,520.0,346.0,376.0,424.0,596.0,,,,,,,,,,,4.7535901911063645,5.056245805348308,3.871201010907891,3.7612001156935615,3.1354942159291497,7.153833801578843,6.499787040655854,6.396929655216146,5.860786223465865,6.368187186350492,6.07993319509559,6.253828811575473,5.846438775057725,5.929589143389895,6.049733455231958,6.39024066706535,,,,,,,,,,
285,301.0,120.0,23.0,43.0,23.0,1655.0,648.0,354.0,329.0,718.0,555.0,596.0,302.0,467.0,525.0,683.0,,,,,,,,,,,5.707110264748875,4.787491742782046,3.1354942159291497,3.7612001156935615,3.1354942159291497,7.411556287811163,6.473890696352274,5.869296913133774,5.796057750765372,6.576469569048224,6.318968113746434,6.39024066706535,5.71042701737487,6.1463292576688975,6.263398262591624,6.52649485957079,,,,,,,,,,
286,27.0,48.0,40.0,9.0,15.0,414.0,177.0,171.0,55.0,172.0,164.0,198.0,146.0,179.0,179.0,215.0,,,,,,,,,,,3.295836866004329,3.871201010907891,3.688879454113936,2.19722457733622,2.70805020110221,6.025865973825314,5.176149732573829,5.14166355650266,4.007333185232471,5.147494476813453,5.099866427824199,5.288267030694535,4.983606621708336,5.187385805840755,5.187385805840755,5.3706380281276624,,,,,,,,,,
287,50.0,140.0,67.0,28.0,19.0,823.0,368.0,237.0,234.0,386.0,273.0,328.0,244.0,363.0,242.0,415.0,,,,,,,,,,,3.912023005428146,4.941642422609304,4.204692619390966,3.332204510175204,2.9444389791664403,6.71295620067707,5.908082938168931,5.468060141135132,5.455321115357702,5.955837369464831,5.60947179518496,5.793013608384144,5.497168225293202,5.8944028342648505,5.488937726156687,6.028278520230698,,,,,,,,,,
288,950.0,813.0,279.0,425.0,92.0,3400.0,2048.0,2314.0,955.0,1261.0,1188.0,1443.0,1050.0,1185.0,1046.0,1745.0,,,,,,,,,,,6.856461984594587,6.70073110954781,5.631211781821365,6.052089168924417,4.5217885770490405,8.131530710604252,7.6246189861593985,7.746732907753622,6.86171134048073,7.13966033596492,7.080026499922591,7.274479558773871,6.956545443151569,7.077498053569231,6.952728644624869,7.464509834636527,,,,,,,,,,
289,111.0,103.0,44.0,35.0,19.0,662.0,513.0,542.0,252.0,368.0,301.0,372.0,175.0,308.0,308.0,486.0,,,,,,,,,,,4.709530201312334,4.634728988229636,3.784189633918261,3.555348061489413,2.9444389791664403,6.495265555937008,6.240275845170769,6.295266001439646,5.529429087511423,5.908082938168931,5.707110264748875,5.918893854273146,5.1647859739235145,5.730099782973574,5.730099782973574,6.186208623900494,,,,,,,,,,
